col:taxonID	col:gazetteer	col:area
urn:lsid:nmbe.ch:spidersp:019696	text	Gabon, Sierra Leone
urn:lsid:nmbe.ch:spidersp:035203	text	Guatemala to Peru, Bolivia, Brazil, Guyana
urn:lsid:nmbe.ch:spidersp:048733	text	Kenya
urn:lsid:nmbe.ch:spidersp:027117	text	Chile
urn:lsid:nmbe.ch:spidersp:010264	text	India
urn:lsid:nmbe.ch:spidersp:046404	text	Australia (Western Australia)
urn:lsid:nmbe.ch:spidersp:039109	text	Malaysia
urn:lsid:nmbe.ch:spidersp:012259	text	Congo
urn:lsid:nmbe.ch:spidersp:044439	text	Peru
urn:lsid:nmbe.ch:spidersp:031539	text	Brazil, Argentina
urn:lsid:nmbe.ch:spidersp:005965	text	Canary Is.
urn:lsid:nmbe.ch:spidersp:007958	text	USA, Canada
urn:lsid:nmbe.ch:spidersp:033504	text	Philippines
urn:lsid:nmbe.ch:spidersp:018654	text	Canary Is.
urn:lsid:nmbe.ch:spidersp:019946	text	Ethiopia
urn:lsid:nmbe.ch:spidersp:004677	text	Algeria
urn:lsid:nmbe.ch:spidersp:052017	text	Thailand
urn:lsid:nmbe.ch:spidersp:028718	text	Congo, Ivory Coast, Angola
urn:lsid:nmbe.ch:spidersp:003448	text	French Guiana
urn:lsid:nmbe.ch:spidersp:037814	text	China
urn:lsid:nmbe.ch:spidersp:035829	text	Azerbaijan, Iran, Central Asia
urn:lsid:nmbe.ch:spidersp:001475	text	Brazil
urn:lsid:nmbe.ch:spidersp:036706	text	Venezuela
urn:lsid:nmbe.ch:spidersp:015066	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:043606	text	Indonesia (Sumbawa)
urn:lsid:nmbe.ch:spidersp:040929	text	Venezuela
urn:lsid:nmbe.ch:spidersp:022315	text	Mexico
urn:lsid:nmbe.ch:spidersp:009045	text	New Guinea
urn:lsid:nmbe.ch:spidersp:020328	text	Australia (Western Australia)
urn:lsid:nmbe.ch:spidersp:042914	text	Thailand
urn:lsid:nmbe.ch:spidersp:046054	text	Mozambique
urn:lsid:nmbe.ch:spidersp:010634	text	Madeira
urn:lsid:nmbe.ch:spidersp:044069	text	Congo
urn:lsid:nmbe.ch:spidersp:012609	text	Russia (Far North East), USA (Alaska), Canada
urn:lsid:nmbe.ch:spidersp:039559	text	USA
urn:lsid:nmbe.ch:spidersp:041791	text	China
urn:lsid:nmbe.ch:spidersp:040883	text	China
urn:lsid:nmbe.ch:spidersp:027547	text	North America
urn:lsid:nmbe.ch:spidersp:020282	text	Australia (Western Australia)
urn:lsid:nmbe.ch:spidersp:011926	text	Malaysia (peninsula), Singapore, Indonesia (Sumatra)
urn:lsid:nmbe.ch:spidersp:052447	text	Uzbekistan
urn:lsid:nmbe.ch:spidersp:004227	text	Australia (Victoria)
urn:lsid:nmbe.ch:spidersp:035983	text	Australia
urn:lsid:nmbe.ch:spidersp:031169	text	Chile
urn:lsid:nmbe.ch:spidersp:018204	text	Costa Rica
urn:lsid:nmbe.ch:spidersp:036356	text	Japan, China
urn:lsid:nmbe.ch:spidersp:003018	text	Korea
urn:lsid:nmbe.ch:spidersp:028348	text	India
urn:lsid:nmbe.ch:spidersp:050180	text	China
urn:lsid:nmbe.ch:spidersp:048949	text	India
urn:lsid:nmbe.ch:spidersp:001025	text	Argentina
urn:lsid:nmbe.ch:spidersp:009415	text	Russia, Korea, Taiwan, Japan
urn:lsid:nmbe.ch:spidersp:022745	text	Korea, Japan
urn:lsid:nmbe.ch:spidersp:020778	text	Puerto Rico
urn:lsid:nmbe.ch:spidersp:025080	text	Ethiopia
urn:lsid:nmbe.ch:spidersp:043256	text	Portugal, Spain
urn:lsid:nmbe.ch:spidersp:015436	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:044593	text	Mexico
urn:lsid:nmbe.ch:spidersp:023857	text	Brazil, Uruguay, Argentina
urn:lsid:nmbe.ch:spidersp:026706	text	India
urn:lsid:nmbe.ch:spidersp:045228	text	China
urn:lsid:nmbe.ch:spidersp:013448	text	Brazil
urn:lsid:nmbe.ch:spidersp:038718	text	Ivory Coast, Guinea
urn:lsid:nmbe.ch:spidersp:027814	text	India
urn:lsid:nmbe.ch:spidersp:025829	text	Indonesia (Sulawesi)
urn:lsid:nmbe.ch:spidersp:047215	text	Malaysia
urn:lsid:nmbe.ch:spidersp:050929	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:019045	text	Caroline Is.
urn:lsid:nmbe.ch:spidersp:032315	text	South Africa
urn:lsid:nmbe.ch:spidersp:030328	text	Central Asia, Mongolia, China
urn:lsid:nmbe.ch:spidersp:052914	text	Malaysia (Borneo)
urn:lsid:nmbe.ch:spidersp:053606	text	Colombia
urn:lsid:nmbe.ch:spidersp:005066	text	Puerto Rico
urn:lsid:nmbe.ch:spidersp:000264	text	Brazil
urn:lsid:nmbe.ch:spidersp:002259	text	Ecuador
urn:lsid:nmbe.ch:spidersp:029109	text	Ethiopia
urn:lsid:nmbe.ch:spidersp:037117	text	Japan (Ryukyu Is.)
urn:lsid:nmbe.ch:spidersp:042017	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:014677	text	Chile, Argentina
urn:lsid:nmbe.ch:spidersp:021539	text	New Zealand
urn:lsid:nmbe.ch:spidersp:017958	text	Canary Is.
urn:lsid:nmbe.ch:spidersp:008654	text	Vietnam
urn:lsid:nmbe.ch:spidersp:023504	text	South Africa
urn:lsid:nmbe.ch:spidersp:038348	text	Sudan, Israel, Yemen, United Arab Emirates, Iran
urn:lsid:nmbe.ch:spidersp:013018	text	Slovenia, Croatia
urn:lsid:nmbe.ch:spidersp:045678	text	Turkmenistan
urn:lsid:nmbe.ch:spidersp:040180	text	Brazil
urn:lsid:nmbe.ch:spidersp:011025	text	Chile (Juan Fernandez Is.)
urn:lsid:nmbe.ch:spidersp:047645	text	Spain
urn:lsid:nmbe.ch:spidersp:046957	text	Ecuador
urn:lsid:nmbe.ch:spidersp:021493	text	Samoa
urn:lsid:nmbe.ch:spidersp:026356	text	Southern Australia
urn:lsid:nmbe.ch:spidersp:005436	text	Chile, Argentina
urn:lsid:nmbe.ch:spidersp:053256	text	Brazil
urn:lsid:nmbe.ch:spidersp:033857	text	Namibia
urn:lsid:nmbe.ch:spidersp:032745	text	Brazil
urn:lsid:nmbe.ch:spidersp:019415	text	Tanzania (Zanzibar)
urn:lsid:nmbe.ch:spidersp:030778	text	Myanmar
urn:lsid:nmbe.ch:spidersp:035080	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:050883	text	Vietnam
urn:lsid:nmbe.ch:spidersp:037547	text	Algeria
urn:lsid:nmbe.ch:spidersp:030282	text	Queensland
urn:lsid:nmbe.ch:spidersp:001926	text	Zimbabwe, Mozambique
urn:lsid:nmbe.ch:spidersp:000634	text	Australia (New South Wales)
urn:lsid:nmbe.ch:spidersp:029559	text	India (Andaman Is.), Myanmar
urn:lsid:nmbe.ch:spidersp:002609	text	Seychelles, Singapore, Malaysia (Borneo), Philippines, Papua New Guinea
urn:lsid:nmbe.ch:spidersp:051791	text	Ecuador
urn:lsid:nmbe.ch:spidersp:021169	text	USA
urn:lsid:nmbe.ch:spidersp:024691	text	North Korea
urn:lsid:nmbe.ch:spidersp:023154	text	South Africa
urn:lsid:nmbe.ch:spidersp:008204	text	Ethiopia
urn:lsid:nmbe.ch:spidersp:045382	text	Hispaniola
urn:lsid:nmbe.ch:spidersp:014227	text	Ethiopia
urn:lsid:nmbe.ch:spidersp:042447	text	Congo, Malawi, Tanzania
urn:lsid:nmbe.ch:spidersp:025983	text	Australia (Western Australia, Queensland, New South Wales)
urn:lsid:nmbe.ch:spidersp:051284	text	Mexico
urn:lsid:nmbe.ch:spidersp:000321	text	Jamaica
urn:lsid:nmbe.ch:spidersp:031885	text	China
urn:lsid:nmbe.ch:spidersp:030797	text	Brazil
urn:lsid:nmbe.ch:spidersp:037052	text	China
urn:lsid:nmbe.ch:spidersp:014732	text	Indonesia (Sulawesi)
urn:lsid:nmbe.ch:spidersp:042152	text	China (Hainan)
urn:lsid:nmbe.ch:spidersp:009803	text	USA
urn:lsid:nmbe.ch:spidersp:045697	text	Mexico
urn:lsid:nmbe.ch:spidersp:044985	text	Madagascar
urn:lsid:nmbe.ch:spidersp:023441	text	China, Korea, Japan
urn:lsid:nmbe.ch:spidersp:008711	text	China, Korea, Japan
urn:lsid:nmbe.ch:spidersp:024384	text	USA
urn:lsid:nmbe.ch:spidersp:015820	text	Philippines
urn:lsid:nmbe.ch:spidersp:026643	text	Argentina
urn:lsid:nmbe.ch:spidersp:021186	text	Algeria
urn:lsid:nmbe.ch:spidersp:011530	text	Europe, Algeria to Azerbaijan
urn:lsid:nmbe.ch:spidersp:047350	text	Vietnam
urn:lsid:nmbe.ch:spidersp:040495	text	Australia (New South Wales)
urn:lsid:nmbe.ch:spidersp:027951	text	Namibia
urn:lsid:nmbe.ch:spidersp:052851	text	Turkmenistan
urn:lsid:nmbe.ch:spidersp:035595	text	Tanzania
urn:lsid:nmbe.ch:spidersp:032250	text	Indonesia (Java, Lombok)
urn:lsid:nmbe.ch:spidersp:019100	text	Japan
urn:lsid:nmbe.ch:spidersp:005123	text	Venezuela
urn:lsid:nmbe.ch:spidersp:053743	text	Portugal
urn:lsid:nmbe.ch:spidersp:001863	text	Mexico
urn:lsid:nmbe.ch:spidersp:037402	text	Chile
urn:lsid:nmbe.ch:spidersp:005089	text	China
urn:lsid:nmbe.ch:spidersp:000771	text	Brazil
urn:lsid:nmbe.ch:spidersp:008341	text	Dominican Rep.
urn:lsid:nmbe.ch:spidersp:023011	text	New Zealand
urn:lsid:nmbe.ch:spidersp:042502	text	Peru
urn:lsid:nmbe.ch:spidersp:014362	text	Europe, Russia (Europe to South Siberia), Kazakhstan
urn:lsid:nmbe.ch:spidersp:014698	text	Portugal
urn:lsid:nmbe.ch:spidersp:047700	text	Australia (Western Australia)
urn:lsid:nmbe.ch:spidersp:011160	text	St. Helena, Africa, Madagascar, Comoros
urn:lsid:nmbe.ch:spidersp:026213	text	South Africa
urn:lsid:nmbe.ch:spidersp:046812	text	South Africa
urn:lsid:nmbe.ch:spidersp:053313	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:005573	text	St. Vincent, Trinidad, Venezuela, Guyana, Brazil
urn:lsid:nmbe.ch:spidersp:019550	text	Congo
urn:lsid:nmbe.ch:spidersp:032600	text	Malaysia
urn:lsid:nmbe.ch:spidersp:001530	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:050495	text	Nepal
urn:lsid:nmbe.ch:spidersp:037951	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:036643	text	Kenya
urn:lsid:nmbe.ch:spidersp:031186	text	Gabon, Congo, Equatorial Guinea (Bioko)
urn:lsid:nmbe.ch:spidersp:044086	text	Guinea
urn:lsid:nmbe.ch:spidersp:043743	text	Central, East Africa
urn:lsid:nmbe.ch:spidersp:042851	text	India, China
urn:lsid:nmbe.ch:spidersp:025595	text	Turkey, Iraq
urn:lsid:nmbe.ch:spidersp:009100	text	China
urn:lsid:nmbe.ch:spidersp:022250	text	Panama
urn:lsid:nmbe.ch:spidersp:020797	text	Kenya, Burundi
urn:lsid:nmbe.ch:spidersp:027052	text	China
urn:lsid:nmbe.ch:spidersp:041284	text	Russia (Europe), Kazakhstan
urn:lsid:nmbe.ch:spidersp:046541	text	India
urn:lsid:nmbe.ch:spidersp:010321	text	Mexico
urn:lsid:nmbe.ch:spidersp:021885	text	USA
urn:lsid:nmbe.ch:spidersp:018711	text	USA
urn:lsid:nmbe.ch:spidersp:033441	text	Eastern Africa
urn:lsid:nmbe.ch:spidersp:034384	text	USA, Canada
urn:lsid:nmbe.ch:spidersp:005820	text	Namibia
urn:lsid:nmbe.ch:spidersp:052152	text	USA
urn:lsid:nmbe.ch:spidersp:004732	text	Azerbaijan
urn:lsid:nmbe.ch:spidersp:019803	text	West, Central Africa
urn:lsid:nmbe.ch:spidersp:036213	text	Europe, Turkey, Caucasus, Russia (Europe to Far East), Kazakhstan, Mongolia
urn:lsid:nmbe.ch:spidersp:004698	text	Algeria
urn:lsid:nmbe.ch:spidersp:001160	text	Australia (Western Australia)
urn:lsid:nmbe.ch:spidersp:022600	text	USA
urn:lsid:nmbe.ch:spidersp:009550	text	USA, Canada
urn:lsid:nmbe.ch:spidersp:023912	text	Panama
urn:lsid:nmbe.ch:spidersp:015573	text	Philippines
urn:lsid:nmbe.ch:spidersp:043313	text	China, India
urn:lsid:nmbe.ch:spidersp:015089	text	Portugal, Spain, France, Algeria
urn:lsid:nmbe.ch:spidersp:010771	text	New Zealand
urn:lsid:nmbe.ch:spidersp:046111	text	Madagascar
urn:lsid:nmbe.ch:spidersp:027402	text	USA, Mexico
urn:lsid:nmbe.ch:spidersp:004362	text	Morocco
urn:lsid:nmbe.ch:spidersp:052502	text	Brazil
urn:lsid:nmbe.ch:spidersp:033011	text	Mexico, Costa Rica
urn:lsid:nmbe.ch:spidersp:018341	text	Brazil, Bolivia
urn:lsid:nmbe.ch:spidersp:026907	text	Spain
urn:lsid:nmbe.ch:spidersp:046306	text	India
urn:lsid:nmbe.ch:spidersp:010566	text	North America, Northern Europe, Russia (Europe to Far East), China, Japan
urn:lsid:nmbe.ch:spidersp:025628	text	Australia (South Australia)
urn:lsid:nmbe.ch:spidersp:038919	text	Australia (Northern Territory)
urn:lsid:nmbe.ch:spidersp:027615	text	India
urn:lsid:nmbe.ch:spidersp:052715	text	China
urn:lsid:nmbe.ch:spidersp:004175	text	Sri Lanka
urn:lsid:nmbe.ch:spidersp:050728	text	Madagascar
urn:lsid:nmbe.ch:spidersp:006148	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:033206	text	India, China to Indonesia (Sulawesi). Introduced to Seychelles, USA (Hawaii)
urn:lsid:nmbe.ch:spidersp:018156	text	Argentina
urn:lsid:nmbe.ch:spidersp:053807	text	Brazil
urn:lsid:nmbe.ch:spidersp:036004	text	France, Italy
urn:lsid:nmbe.ch:spidersp:049509	text	Venezuela
urn:lsid:nmbe.ch:spidersp:034039	text	Borneo
urn:lsid:nmbe.ch:spidersp:001377	text	West, Central Africa
urn:lsid:nmbe.ch:spidersp:014876	text	Indonesia (Ambon, New Guinea)
urn:lsid:nmbe.ch:spidersp:022417	text	Mexico
urn:lsid:nmbe.ch:spidersp:009747	text	Europe, Russia (Europe to South Siberia)
urn:lsid:nmbe.ch:spidersp:041139	text	South Africa
urn:lsid:nmbe.ch:spidersp:017759	text	Turkmenistan
urn:lsid:nmbe.ch:spidersp:008855	text	Guatemala to Ecuador
urn:lsid:nmbe.ch:spidersp:043104	text	Madagascar
urn:lsid:nmbe.ch:spidersp:015764	text	India, China, Korea, Myanmar
urn:lsid:nmbe.ch:spidersp:025278	text	USA
urn:lsid:nmbe.ch:spidersp:047844	text	South Africa
urn:lsid:nmbe.ch:spidersp:020580	text	Hispaniola
urn:lsid:nmbe.ch:spidersp:045879	text	Australia (Western Australia)
urn:lsid:nmbe.ch:spidersp:027245	text	Europe, Turkey, Caucasus, Iran, Russia (Europe to South Siberia), Kazakhstan, Pakistan, China
urn:lsid:nmbe.ch:spidersp:041093	text	USA, Mexico
urn:lsid:nmbe.ch:spidersp:010136	text	Scandinavia, Russia (Europe to Far East)
urn:lsid:nmbe.ch:spidersp:046756	text	Burundi
urn:lsid:nmbe.ch:spidersp:018506	text	Europe, Caucasus (Russia), Kazakhstan
urn:lsid:nmbe.ch:spidersp:033656	text	USA
urn:lsid:nmbe.ch:spidersp:034193	text	Zimbabwe
urn:lsid:nmbe.ch:spidersp:030979	text	China
urn:lsid:nmbe.ch:spidersp:004525	text	Southern Europe, Slovakia?, Georgia?
urn:lsid:nmbe.ch:spidersp:052345	text	Australia (Western Australia)
urn:lsid:nmbe.ch:spidersp:006518	text	New Zealand
urn:lsid:nmbe.ch:spidersp:050378	text	China
urn:lsid:nmbe.ch:spidersp:032944	text	Philippines
urn:lsid:nmbe.ch:spidersp:001727	text	Mexico
urn:lsid:nmbe.ch:spidersp:050682	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:002808	text	Puerto Rico
urn:lsid:nmbe.ch:spidersp:051990	text	Nepal
urn:lsid:nmbe.ch:spidersp:034469	text	India (Andaman Is.)
urn:lsid:nmbe.ch:spidersp:049159	text	Brazil, Paraguay, Argentina
urn:lsid:nmbe.ch:spidersp:031391	text	Madagascar
urn:lsid:nmbe.ch:spidersp:000835	text	New Zealand
urn:lsid:nmbe.ch:spidersp:017309	text	Paraguay
urn:lsid:nmbe.ch:spidersp:041569	text	China
urn:lsid:nmbe.ch:spidersp:044291	text	Madagascar
urn:lsid:nmbe.ch:spidersp:043554	text	Borneo
urn:lsid:nmbe.ch:spidersp:024890	text	Sri Lanka
urn:lsid:nmbe.ch:spidersp:025782	text	Zimbabwe
urn:lsid:nmbe.ch:spidersp:009317	text	Kazakhstan
urn:lsid:nmbe.ch:spidersp:022047	text	China
urn:lsid:nmbe.ch:spidersp:011377	text	Costa Rica
urn:lsid:nmbe.ch:spidersp:047517	text	Korea
urn:lsid:nmbe.ch:spidersp:026004	text	India
urn:lsid:nmbe.ch:spidersp:024039	text	Guatemala, Costa Rica, Panama, Ecuador
urn:lsid:nmbe.ch:spidersp:007759	text	Canary Is.
urn:lsid:nmbe.ch:spidersp:018855	text	Azerbaijan
urn:lsid:nmbe.ch:spidersp:005764	text	Philippines
urn:lsid:nmbe.ch:spidersp:053104	text	China
urn:lsid:nmbe.ch:spidersp:004876	text	Korea, Taiwan, Japan, Philippines
urn:lsid:nmbe.ch:spidersp:019747	text	Djibouti
urn:lsid:nmbe.ch:spidersp:032417	text	Panama
urn:lsid:nmbe.ch:spidersp:035628	text	New Guinea
urn:lsid:nmbe.ch:spidersp:048318	text	Philippines
urn:lsid:nmbe.ch:spidersp:028919	text	China, Laos
urn:lsid:nmbe.ch:spidersp:036907	text	Mexico, Costa Rica to Brazil, Guyana, Peru, Argentina
urn:lsid:nmbe.ch:spidersp:000566	text	South Africa
urn:lsid:nmbe.ch:spidersp:008156	text	Brazil
urn:lsid:nmbe.ch:spidersp:023206	text	Sweden, Central Europe
urn:lsid:nmbe.ch:spidersp:043807	text	South Africa
urn:lsid:nmbe.ch:spidersp:014175	text	Central, East Africa
urn:lsid:nmbe.ch:spidersp:042715	text	Vietnam
urn:lsid:nmbe.ch:spidersp:016148	text	Colombia
urn:lsid:nmbe.ch:spidersp:040728	text	Iran
urn:lsid:nmbe.ch:spidersp:012808	text	Turkey
urn:lsid:nmbe.ch:spidersp:041990	text	China
urn:lsid:nmbe.ch:spidersp:026454	text	Australia (New South Wales, Capital Territory)
urn:lsid:nmbe.ch:spidersp:024469	text	USA, Canada
urn:lsid:nmbe.ch:spidersp:021391	text	Switzerland, Italy
urn:lsid:nmbe.ch:spidersp:010835	text	India (Kashmir), Nepal
urn:lsid:nmbe.ch:spidersp:047147	text	Costa Rica
urn:lsid:nmbe.ch:spidersp:011727	text	China
urn:lsid:nmbe.ch:spidersp:040682	text	Taiwan
urn:lsid:nmbe.ch:spidersp:035782	text	Greece to China
urn:lsid:nmbe.ch:spidersp:032047	text	USA, Mexico
urn:lsid:nmbe.ch:spidersp:019317	text	Liberia
urn:lsid:nmbe.ch:spidersp:051569	text	Bangladesh
urn:lsid:nmbe.ch:spidersp:007309	text	Angola
urn:lsid:nmbe.ch:spidersp:053554	text	Brazil
urn:lsid:nmbe.ch:spidersp:005334	text	New Zealand
urn:lsid:nmbe.ch:spidersp:034890	text	Madagascar
urn:lsid:nmbe.ch:spidersp:051093	text	Sri Lanka
urn:lsid:nmbe.ch:spidersp:000136	text	USA
urn:lsid:nmbe.ch:spidersp:035278	text	Russia (South Siberia to Far North-East), Mongolia, China
urn:lsid:nmbe.ch:spidersp:030580	text	North America, Europe, Turkey, Caucasus, Russia (Europe to Far East), Kazakhstan, Iran, Central Asia, China, Korea, Japan
urn:lsid:nmbe.ch:spidersp:037245	text	Indonesia (Moluccas)
urn:lsid:nmbe.ch:spidersp:020979	text	USA
urn:lsid:nmbe.ch:spidersp:042345	text	China
urn:lsid:nmbe.ch:spidersp:014525	text	Argentina
urn:lsid:nmbe.ch:spidersp:040378	text	Mexico
urn:lsid:nmbe.ch:spidersp:016518	text	USA to Honduras
urn:lsid:nmbe.ch:spidersp:045480	text	New Guinea
urn:lsid:nmbe.ch:spidersp:022944	text	USA
urn:lsid:nmbe.ch:spidersp:023656	text	Bermuda
urn:lsid:nmbe.ch:spidersp:008506	text	Venezuela
urn:lsid:nmbe.ch:spidersp:024193	text	Mexico
urn:lsid:nmbe.ch:spidersp:037750	text	Australia
urn:lsid:nmbe.ch:spidersp:030095	text	East, Southern Africa
urn:lsid:nmbe.ch:spidersp:000423	text	Congo
urn:lsid:nmbe.ch:spidersp:051586	text	Philippines (Luzon)
urn:lsid:nmbe.ch:spidersp:036842	text	Mongolia, China
urn:lsid:nmbe.ch:spidersp:043942	text	Greece
urn:lsid:nmbe.ch:spidersp:024486	text	USA
urn:lsid:nmbe.ch:spidersp:023343	text	Russia (Far East), Mongolia, China, Korea, Japan
urn:lsid:nmbe.ch:spidersp:008013	text	Russia (Far East), China, Korea, Japan
urn:lsid:nmbe.ch:spidersp:045195	text	Malaysia
urn:lsid:nmbe.ch:spidersp:042650	text	Central Europe and Italy to Greece and Ukraine
urn:lsid:nmbe.ch:spidersp:014030	text	USA, Canada
urn:lsid:nmbe.ch:spidersp:040397	text	Pakistan
urn:lsid:nmbe.ch:spidersp:047452	text	Peru
urn:lsid:nmbe.ch:spidersp:011232	text	France
urn:lsid:nmbe.ch:spidersp:020996	text	USA
urn:lsid:nmbe.ch:spidersp:021684	text	New Zealand
urn:lsid:nmbe.ch:spidersp:026141	text	Algeria
urn:lsid:nmbe.ch:spidersp:053041	text	Indonesia (Sumatra)
urn:lsid:nmbe.ch:spidersp:005621	text	Congo, São Tomé and Príncipe
urn:lsid:nmbe.ch:spidersp:018910	text	USA, Canada
urn:lsid:nmbe.ch:spidersp:019602	text	Australia (Queensland)?, New Caledonia?
urn:lsid:nmbe.ch:spidersp:004933	text	Australia (Victoria, New South Wales)
urn:lsid:nmbe.ch:spidersp:000073	text	Thailand
urn:lsid:nmbe.ch:spidersp:037300	text	Chile
urn:lsid:nmbe.ch:spidersp:004899	text	Sri Lanka
urn:lsid:nmbe.ch:spidersp:022801	text	China
urn:lsid:nmbe.ch:spidersp:011398	text	Argentina
urn:lsid:nmbe.ch:spidersp:014460	text	Southern Australia
urn:lsid:nmbe.ch:spidersp:042200	text	Papua New Guinea
urn:lsid:nmbe.ch:spidersp:008443	text	Gabon
urn:lsid:nmbe.ch:spidersp:023713	text	Mexico, Costa Rica
urn:lsid:nmbe.ch:spidersp:010970	text	Cape Verde Is.
urn:lsid:nmbe.ch:spidersp:026511	text	India
urn:lsid:nmbe.ch:spidersp:011662	text	USA
urn:lsid:nmbe.ch:spidersp:047002	text	Australia (Queensland)
urn:lsid:nmbe.ch:spidersp:019252	text	Rwanda, Tanzania, Kenya
urn:lsid:nmbe.ch:spidersp:032102	text	South Africa
urn:lsid:nmbe.ch:spidersp:000589	text	South Africa
urn:lsid:nmbe.ch:spidersp:005271	text	New Zealand
urn:lsid:nmbe.ch:spidersp:053411	text	China
urn:lsid:nmbe.ch:spidersp:031684	text	Europe, Turkey, Caucasus, Russia (Europe to Far East), Kazakhstan, China, Korea, Japan
urn:lsid:nmbe.ch:spidersp:036141	text	Costa Rica, Panama
urn:lsid:nmbe.ch:spidersp:050397	text	Australia (Western Australia)
urn:lsid:nmbe.ch:spidersp:001232	text	Italy
urn:lsid:nmbe.ch:spidersp:030996	text	India
urn:lsid:nmbe.ch:spidersp:009602	text	USA (Alaska)
urn:lsid:nmbe.ch:spidersp:045896	text	Australia (New South Wales, Australian Capital Territory, Victoria)
urn:lsid:nmbe.ch:spidersp:022552	text	Mexico
urn:lsid:nmbe.ch:spidersp:025297	text	New Guinea
urn:lsid:nmbe.ch:spidersp:015621	text	Taiwan
urn:lsid:nmbe.ch:spidersp:043041	text	Vietnam
urn:lsid:nmbe.ch:spidersp:044784	text	Indonesia (Borneo)
urn:lsid:nmbe.ch:spidersp:008910	text	Cuba
urn:lsid:nmbe.ch:spidersp:010423	text	North America, Europe, Caucasus, Russia (Europe to Far East)
urn:lsid:nmbe.ch:spidersp:046243	text	China
urn:lsid:nmbe.ch:spidersp:041586	text	Turkey, Russia (Europe), Iran, Kazakhstan
urn:lsid:nmbe.ch:spidersp:026842	text	Namibia
urn:lsid:nmbe.ch:spidersp:020095	text	India
urn:lsid:nmbe.ch:spidersp:004030	text	Namibia, Mozambique, South Africa
urn:lsid:nmbe.ch:spidersp:052650	text	Iran
urn:lsid:nmbe.ch:spidersp:034486	text	Europe, Turkey, Caucasus, Russia (Europe to South Siberia), Kazakhstan
urn:lsid:nmbe.ch:spidersp:018013	text	South Africa
urn:lsid:nmbe.ch:spidersp:033343	text	Northern, Central Europe
urn:lsid:nmbe.ch:spidersp:001662	text	Brazil
urn:lsid:nmbe.ch:spidersp:000970	text	New Zealand
urn:lsid:nmbe.ch:spidersp:036511	text	Indonesia (Moluccas)
urn:lsid:nmbe.ch:spidersp:010589	text	Serbia, Montenegro, Kozovo
urn:lsid:nmbe.ch:spidersp:043411	text	Burundi
urn:lsid:nmbe.ch:spidersp:015271	text	Ethiopia, East Africa
urn:lsid:nmbe.ch:spidersp:022102	text	USA
urn:lsid:nmbe.ch:spidersp:009252	text	Panama, Colombia
urn:lsid:nmbe.ch:spidersp:027300	text	Scandinavia, Russia (Europe to Far East), Japan
urn:lsid:nmbe.ch:spidersp:014899	text	China (Yarkand)
urn:lsid:nmbe.ch:spidersp:047901	text	Russia (Europe), Iran
urn:lsid:nmbe.ch:spidersp:046613	text	Costa Rica
urn:lsid:nmbe.ch:spidersp:010073	text	Europe
urn:lsid:nmbe.ch:spidersp:033713	text	Australia (New South Wales)
urn:lsid:nmbe.ch:spidersp:018443	text	Indonesia (Sumatra)
urn:lsid:nmbe.ch:spidersp:032801	text	New Guinea
urn:lsid:nmbe.ch:spidersp:001398	text	New Caledonia
urn:lsid:nmbe.ch:spidersp:052200	text	Britain
urn:lsid:nmbe.ch:spidersp:004460	text	Canary Is.
urn:lsid:nmbe.ch:spidersp:040114	text	Australia (Northern Territory)
urn:lsid:nmbe.ch:spidersp:016774	text	India, Philippines
urn:lsid:nmbe.ch:spidersp:009878	text	Tanzania
urn:lsid:nmbe.ch:spidersp:042129	text	Indonesia (Sumatra, Java, Borneo)
urn:lsid:nmbe.ch:spidersp:014749	text	USA
urn:lsid:nmbe.ch:spidersp:021407	text	Japan
urn:lsid:nmbe.ch:spidersp:017866	text	Central, East Africa
urn:lsid:nmbe.ch:spidersp:002367	text	Panama
urn:lsid:nmbe.ch:spidersp:029037	text	Philippines
urn:lsid:nmbe.ch:spidersp:019481	text	Trinidad, Colombia, Brazil
urn:lsid:nmbe.ch:spidersp:037029	text	Tanzania
urn:lsid:nmbe.ch:spidersp:035014	text	Brazil, Guyana
urn:lsid:nmbe.ch:spidersp:048524	text	Borneo, Indonesia (Sulawesi)
urn:lsid:nmbe.ch:spidersp:050817	text	Australia (New South Wales)
urn:lsid:nmbe.ch:spidersp:030216	text	Brazil
urn:lsid:nmbe.ch:spidersp:053738	text	Canary Is.
urn:lsid:nmbe.ch:spidersp:005158	text	Nicaragua, Costa Rica
urn:lsid:nmbe.ch:spidersp:051705	text	Mexico
urn:lsid:nmbe.ch:spidersp:007165	text	Indonesia (Sulawesi)
urn:lsid:nmbe.ch:spidersp:024605	text	North America
urn:lsid:nmbe.ch:spidersp:008290	text	Mexico
